TransactionID,CustomerID,Products,Timestamp
308,C700,"Orange, Soda, Yogurt, Rice, Shampoo, Flatbread with Meat",2025-01-29
309,C891,"Egg, Apple, Juice, Lentil",2025-01-30
310,C592,"Tomato, Ice Cream, Apple, Potato, Butter, Sausage, Cucumber, Onion, Chicken, Chips",2025-04-12
311,C15,"Banana, Honey, Potato, Dumpling, Flatbread with Meat, Apple, Fish, Cookie",2025-01-02
312,C517,"Strawberry, Apple, Cereal, Lentil, Soap, Chickpeas, Cucumber, Cookie",2025-03-08
313,C669,"Egg, Pizza, Ice Cream, Orange, Rice, Sausage",2025-04-09
314,C658,"Onion, Apple, Shampoo, Dumpling, Dish Sponge, Bread, Cookie, Cracker",2025-01-10
315,C257,"Shampoo, Soda, Rice",2025-03-09
316,C923,"Strawberry, Shampoo, Apple, Potato",2025-04-28
317,C363,"Milk, Orange, Chocolate, Sausage, Butter, Pizza, Detergent, Tomato, Cereal",2025-01-22
318,C318,"Potato, Flatbread with Meat, Rice, Apple, Cracker, Soap, Butter, Cucumber",2025-03-24
319,C772,"Sausage, Egg, Onion, Beans, Pizza, Dumpling, Strawberry",2025-04-02
320,C223,"Pizza, Butter, Onion, Beans, Fish",2025-03-26
321,C114,"Bread, Onion, Cola, Potato, Banana, Honey, Fish, Juice, Ice Cream",2025-02-21
322,C695,"Potato, Apple, Dish Sponge, Chickpeas",2025-04-15
323,C450,"Flatbread with Meat, Soap, Apple",2025-04-26
324,C706,"Chicken, Beans, Soap",2025-02-08
325,C81,"Cheese, Cereal, Soda, Flatbread with Meat, Tomato, Soap, Cola, Onion, Water, Bread",2025-03-11
326,C474,"Honey, Cereal, Cucumber",2025-04-24
327,C390,"Rice, Lentil, Butter",2025-03-26
328,C170,"Onion, Juice, Pizza, Minced Meat, Soda",2025-04-12
329,C248,"Minced Meat, Cracker, Cheese, Egg",2025-03-31
330,C415,"Juice, Cereal, Shampoo, Chickpeas, Soda, Dish Sponge, Onion, Pizza, Apple, Cola",2025-04-11
331,C645,"Chocolate, Cracker, Bread, Egg",2025-03-19
332,C693,"Sausage, Apple, Flatbread with Meat, Honey, Cola, Cheese",2025-04-20
333,C768,"Flatbread with Meat, Rice, Honey, Pizza, Beans, Banana, Cereal, Bread, Shampoo",2025-01-29
334,C972,"Chips, Juice, Strawberry, Minced Meat, Honey, Cereal, Chickpeas",2025-04-17
335,C299,"Shampoo, Rice, Dumpling, Cola, Yogurt, Fish, Chickpeas, Onion",2025-02-06
336,C600,"Fish, Banana, Strawberry, Minced Meat, Juice, Sausage, Pizza, Dumpling, Cheese, Chips",2025-04-27
337,C183,"Honey, Flatbread with Meat, Soap, Chocolate, Pizza, Cracker, Minced Meat, Ice Cream, Beans, Milk",2025-02-05
338,C492,"Cracker, Chicken, Lentil, Bread, Sausage, Chocolate, Water",2025-02-18
339,C233,"Pizza, Detergent, Water, Cookie, Soda, Rice, Cereal, Milk, Lentil, Strawberry",2025-04-29
340,C227,"Tomato, Banana, Cucumber, Bread, Shampoo",2025-01-14
341,C462,"Egg, Strawberry, Beans, Chickpeas, Yogurt, Shampoo, Fish, Soap, Apple, Banana",2025-03-07
342,C327,"Onion, Rice, Potato, Cola, Soda",2025-01-06
343,C777,"Cookie, Apple, Orange, Dumpling",2025-01-29
344,C639,"Beans, Sausage, Minced Meat, Chips, Flatbread with Meat, Shampoo, Potato, Water",2025-01-29
345,C712,"Banana, Strawberry, Cracker, Chocolate, Sausage, Potato, Egg, Fish, Butter",2025-01-19
346,C863,"Banana, Water, Cookie",2025-01-10
347,C734,"Apple, Dish Sponge, Ice Cream, Butter, Cheese, Sausage, Flatbread with Meat, Banana",2025-04-29
348,C648,"Water, Pizza, Fish, Chicken, Beans, Cheese, Detergent, Banana, Potato, Cookie",2025-02-05
349,C980,"Milk, Dish Sponge, Sausage, Dumpling, Water, Cereal",2025-02-18
350,C323,"Cheese, Cereal, Pizza, Strawberry, Beans, Ice Cream, Orange, Egg, Lentil",2025-02-24
351,C972,"Fish, Cracker, Potato, Ice Cream, Chickpeas, Juice",2025-04-14
352,C627,"Ice Cream, Yogurt, Lentil, Cracker, Egg",2025-03-03
353,C884,"Cola, Apple, Rice",2025-03-25
354,C268,"Cereal, Egg, Honey, Soda, Tomato, Cookie, Bread, Chicken, Cola",2025-03-18
355,C265,"Soap, Water, Cola, Butter, Fish, Chocolate, Cucumber",2025-01-19
356,C704,"Shampoo, Cheese, Cereal, Soda, Water, Beans, Butter, Strawberry, Orange",2025-03-09
357,C94,"Cucumber, Dumpling, Soda, Milk, Cheese, Honey, Chickpeas, Rice, Cereal",2025-02-16
358,C219,"Juice, Milk, Chocolate, Cereal",2025-04-03
359,C722,"Cereal, Soda, Banana, Butter, Yogurt, Cracker, Shampoo, Cola, Strawberry, Orange",2025-03-01
360,C99,"Minced Meat, Water, Yogurt",2025-03-16
361,C714,"Fish, Honey, Potato, Rice",2025-02-11
362,C342,"Yogurt, Shampoo, Cucumber, Onion, Cola, Chickpeas",2025-01-17
363,C169,"Cucumber, Soda, Milk, Bread, Banana, Rice, Cereal, Cracker, Onion, Soap",2025-02-26
364,C486,"Cheese, Orange, Cucumber, Chicken, Chickpeas",2025-01-19
365,C289,"Banana, Bread, Lentil, Cheese, Ice Cream, Apple, Chocolate, Shampoo, Dish Sponge",2025-02-25
366,C413,"Dish Sponge, Fish, Bread, Lentil, Dumpling, Yogurt, Banana, Milk, Chips, Minced Meat, Cereal",2025-03-30
367,C993,"Water, Minced Meat, Cereal, Soap, Dish Sponge, Sausage, Chickpeas, Ice Cream, Pizza",2025-02-26
368,C783,"Chicken, Cereal, Cracker",2025-02-28
369,C671,"Egg, Juice, Cola, Soap, Chicken, Ice Cream",2025-04-20
370,C13,"Onion, Cucumber, Water, Soda, Strawberry, Ice Cream",2025-03-27
371,C733,"Orange, Fish, Cheese, Minced Meat, Chickpeas, Detergent, Cucumber",2025-01-30
372,C128,"Fish, Egg, Juice, Cracker, Chicken, Chips, Bread",2025-03-05
373,C338,"Beans, Fish, Shampoo",2025-01-23
374,C311,"Cereal, Honey, Egg",2025-04-30
375,C445,"Tomato, Ice Cream, Soap, Beans, Dish Sponge, Fish",2025-02-02
376,C866,"Chickpeas, Orange, Milk, Cucumber, Honey, Water, Egg, Cola, Soap, Fish, Cereal",2025-03-15
377,C864,"Cereal, Cheese, Strawberry, Apple, Potato, Minced Meat, Bread, Onion",2025-04-05
378,C942,"Cucumber, Juice, Dumpling, Water, Dish Sponge",2025-02-12
379,C520,"Pizza, Sausage, Onion, Juice, Cracker, Cereal, Lentil, Bread, Milk, Cookie",2025-03-03
380,C259,"Juice, Onion, Shampoo, Cola, Beans",2025-03-18
381,C974,"Ice Cream, Honey, Banana",2025-03-02
382,C223,"Fish, Orange, Cola, Cucumber, Cheese, Cereal, Onion",2025-01-06
383,C949,"Yogurt, Fish, Butter, Water, Pizza, Strawberry, Orange, Bread, Lentil",2025-01-20
384,C784,"Shampoo, Beans, Water",2025-03-06
385,C430,"Egg, Shampoo, Dumpling",2025-04-24
386,C931,"Cookie, Rice, Cheese, Orange, Chocolate, Sausage, Minced Meat",2025-04-02
387,C923,"Cereal, Tomato, Cucumber",2025-01-14
388,C610,"Minced Meat, Cookie, Yogurt, Cucumber, Water",2025-04-09
389,C113,"Potato, Honey, Chocolate, Onion, Tomato, Strawberry, Milk, Dumpling, Fish, Cereal",2025-04-14
390,C675,"Rice, Chips, Orange, Minced Meat, Detergent",2025-04-26
391,C345,"Sausage, Flatbread with Meat, Cereal, Chips, Minced Meat, Beans, Tomato",2025-03-21
392,C7,"Onion, Water, Pizza, Cheese, Banana, Chocolate, Cracker",2025-01-18
393,C364,"Detergent, Lentil, Tomato, Chicken, Honey",2025-04-04
394,C977,"Bread, Cereal, Soap, Potato, Butter, Milk, Pizza",2025-03-30
395,C881,"Rice, Cookie, Dish Sponge, Potato, Milk, Cucumber",2025-01-24
396,C573,"Beans, Cookie, Pizza, Butter, Soap, Dish Sponge, Banana, Chocolate",2025-02-03
397,C616,"Water, Beans, Sausage, Cheese, Egg, Cracker, Banana, Soda, Fish",2025-03-22
398,C358,"Butter, Onion, Apple, Cereal, Yogurt, Milk, Chips, Dish Sponge",2025-02-18
399,C391,"Milk, Egg, Detergent",2025-03-10
400,C685,"Ice Cream, Pizza, Flatbread with Meat, Orange, Minced Meat, Shampoo, Soda, Bread",2025-03-17
401,C634,"Banana, Chips, Detergent, Honey, Flatbread with Meat, Bread, Dish Sponge, Tomato",2025-04-23
402,C729,"Chocolate, Ice Cream, Pizza",2025-02-03
403,C418,"Pizza, Cucumber, Honey, Chicken",2025-03-20
404,C313,"Soda, Cheese, Bread, Dish Sponge",2025-04-25
405,C540,"Cheese, Cola, Chips, Chocolate, Rice, Butter, Beans, Pizza",2025-04-06
406,C457,"Potato, Cracker, Cereal, Pizza, Strawberry",2025-03-15
407,C210,"Onion, Milk, Apple, Chickpeas, Shampoo",2025-02-09
408,C317,"Cookie, Water, Chocolate, Tomato, Dish Sponge, Orange",2025-01-04
409,C169,"Dumpling, Soap, Banana",2025-04-25
410,C428,"Rice, Cola, Cookie, Orange, Shampoo, Banana, Fish, Cucumber, Dumpling",2025-01-08
411,C692,"Detergent, Chocolate, Cracker, Lentil, Strawberry",2025-04-11
412,C168,"Cookie, Dumpling, Strawberry, Soap, Butter, Lentil, Soda, Fish, Cereal, Ice Cream",2025-01-26
413,C179,"Cucumber, Tomato, Sausage, Honey, Minced Meat",2025-04-21
414,C198,"Sausage, Egg, Ice Cream, Banana, Strawberry, Juice, Chips, Butter, Cereal",2025-01-06
415,C234,"Honey, Ice Cream, Chocolate, Egg, Tomato, Soap",2025-02-10
416,C483,"Banana, Tomato, Orange, Honey, Potato, Soda",2025-01-02
417,C644,"Flatbread with Meat, Cucumber, Juice, Potato, Butter",2025-04-14
418,C503,"Chocolate, Apple, Fish, Yogurt",2025-04-16
419,C128,"Chickpeas, Strawberry, Detergent, Chicken, Cereal, Soda, Banana, Yogurt, Chips",2025-03-06
420,C223,"Potato, Cola, Sausage, Tomato, Cookie, Pizza",2025-03-26
421,C687,"Detergent, Cookie, Onion, Shampoo, Orange",2025-01-28
422,C1000,"Beans, Apple, Pizza, Bread, Cucumber",2025-02-08
423,C222,"Cola, Bread, Honey, Rice, Dumpling, Soda, Potato, Strawberry",2025-03-15
424,C147,"Water, Apple, Milk",2025-03-16
425,C282,"Cracker, Cola, Banana, Cookie, Minced Meat, Bread, Chickpeas, Chicken",2025-01-17
426,C907,"Cereal, Cheese, Chocolate, Juice, Apple, Milk, Cracker, Tomato, Dumpling, Ice Cream",2025-01-21
427,C116,"Orange, Chips, Dumpling, Fish, Banana, Milk, Water, Tomato, Shampoo, Lentil",2025-03-15
428,C426,"Beans, Water, Chickpeas, Rice, Fish, Ice Cream, Soda, Cucumber",2025-03-07
429,C985,"Water, Banana, Shampoo, Minced Meat, Dumpling",2025-02-09
430,C300,"Strawberry, Dish Sponge, Juice, Soda, Butter, Flatbread with Meat, Cola, Water, Fish, Pizza",2025-02-12
431,C619,"Orange, Cookie, Dumpling, Strawberry, Yogurt, Honey, Onion, Cheese, Apple, Milk, Cereal",2025-02-17
432,C745,"Cola, Cereal, Chips, Rice, Chickpeas, Onion, Shampoo, Detergent",2025-03-08
433,C708,"Minced Meat, Juice, Sausage, Butter, Chickpeas, Chips, Cucumber",2025-02-23
434,C314,"Water, Egg, Chips, Banana, Cola, Butter, Juice, Milk, Cheese, Bread, Cereal",2025-04-15
435,C471,"Strawberry, Cracker, Water, Cola",2025-02-11
436,C160,"Pizza, Apple, Cucumber",2025-04-05
437,C980,"Dish Sponge, Apple, Cucumber, Detergent, Chicken, Egg, Ice Cream",2025-02-20
438,C35,"Minced Meat, Chickpeas, Juice, Flatbread with Meat, Beans, Yogurt, Dish Sponge",2025-04-04
439,C718,"Flatbread with Meat, Soda, Apple, Butter, Dumpling, Shampoo, Dish Sponge, Sausage, Cola",2025-01-23
440,C549,"Minced Meat, Cracker, Soda, Bread",2025-02-19
441,C898,"Dumpling, Chicken, Fish, Soda, Detergent, Butter, Cheese, Rice",2025-04-15
442,C295,"Ice Cream, Detergent, Juice, Cola, Water",2025-02-10
443,C680,"Soap, Egg, Water, Fish",2025-03-11
444,C208,"Beans, Rice, Cracker, Water, Orange, Juice, Egg, Tomato, Soda, Onion",2025-02-20
445,C61,"Beans, Cracker, Cookie",2025-04-23
446,C60,"Ice Cream, Honey, Juice, Chicken",2025-04-13
447,C493,"Tomato, Cheese, Dumpling, Beans, Potato, Juice, Soap, Bread, Cucumber, Banana",2025-04-13
448,C534,"Pizza, Egg, Dumpling, Chips",2025-04-24
449,C83,"Milk, Dumpling, Fish, Potato, Egg, Pizza, Shampoo, Beans, Cereal",2025-01-01
450,C394,"Juice, Chickpeas, Honey, Lentil, Ice Cream, Shampoo",2025-01-30
451,C174,"Chocolate, Lentil, Flatbread with Meat, Egg, Potato, Chicken, Honey",2025-03-12
452,C906,"Cereal, Dumpling, Milk, Rice, Detergent, Ice Cream, Butter, Chickpeas, Juice",2025-01-21
453,C963,"Banana, Butter, Detergent, Fish, Beans, Pizza, Apple, Shampoo, Potato, Yogurt",2025-04-07
454,C480,"Strawberry, Chickpeas, Shampoo, Egg, Orange, Ice Cream, Pizza, Milk",2025-03-13
455,C47,"Chips, Cucumber, Tomato, Chickpeas, Sausage, Honey",2025-04-25
456,C38,"Lentil, Yogurt, Cheese, Milk, Sausage, Water, Chicken, Dish Sponge",2025-02-13
457,C645,"Detergent, Cucumber, Pizza, Soap, Apple, Onion, Honey, Chicken, Potato, Strawberry",2025-04-25
458,C996,"Pizza, Chips, Detergent, Milk, Shampoo, Orange, Cereal, Cheese",2025-03-03
459,C957,"Beans, Chicken, Minced Meat, Apple, Dumpling, Dish Sponge, Yogurt",2025-01-09
460,C771,"Fish, Soap, Onion",2025-02-22
461,C343,"Chicken, Rice, Ice Cream, Yogurt, Cracker, Bread, Chips, Egg",2025-02-17
462,C431,"Strawberry, Butter, Chicken, Cereal",2025-02-17
463,C706,"Bread, Strawberry, Chickpeas, Cereal, Cheese, Tomato, Orange, Milk, Dumpling, Water",2025-03-03
464,C728,"Sausage, Dumpling, Chocolate, Banana, Beans, Yogurt, Fish",2025-03-20
465,C162,"Cookie, Apple, Juice, Bread, Potato, Chips, Cucumber, Milk, Chocolate",2025-01-20
466,C299,"Butter, Fish, Pizza",2025-01-29
467,C894,"Cheese, Cracker, Minced Meat, Milk, Sausage, Flatbread with Meat, Cola, Yogurt, Orange",2025-03-21
468,C747,"Potato, Shampoo, Cheese, Sausage, Cola, Chicken, Chips, Apple, Cereal",2025-01-04
469,C197,"Yogurt, Flatbread with Meat, Apple, Strawberry, Banana, Juice, Dish Sponge",2025-02-28
470,C263,"Rice, Potato, Banana, Chocolate, Cracker, Sausage, Water, Orange, Cola",2025-02-26
471,C643,"Milk, Fish, Flatbread with Meat, Chicken",2025-04-07
472,C486,"Flatbread with Meat, Soda, Tomato, Chickpeas, Cereal, Cheese, Cucumber",2025-04-10
473,C701,"Tomato, Soda, Dish Sponge, Bread, Cereal, Fish",2025-03-01
474,C819,"Rice, Detergent, Strawberry, Fish, Orange, Flatbread with Meat, Cheese, Egg, Cola",2025-04-08
475,C358,"Onion, Dumpling, Dish Sponge",2025-01-01
476,C475,"Ice Cream, Banana, Chocolate",2025-04-01
477,C414,"Bread, Cola, Orange, Egg, Chicken",2025-01-05
478,C917,"Juice, Chocolate, Pizza, Cracker, Water, Orange, Chickpeas, Cucumber, Strawberry, Shampoo",2025-03-09
479,C773,"Minced Meat, Shampoo, Soap, Potato, Cucumber, Milk",2025-04-18
480,C258,"Cookie, Banana, Yogurt, Butter",2025-01-20
481,C555,"Cucumber, Onion, Beans, Honey, Soda",2025-04-21
482,C377,"Yogurt, Cucumber, Fish, Ice Cream, Cracker, Rice, Potato, Soda",2025-02-28
483,C874,"Bread, Orange, Egg, Apple, Strawberry, Honey, Chickpeas",2025-04-11
484,C345,"Soda, Rice, Orange, Pizza, Minced Meat",2025-01-21
485,C298,"Honey, Chocolate, Soap",2025-03-31
486,C517,"Dumpling, Shampoo, Cheese, Cookie, Strawberry, Ice Cream, Flatbread with Meat, Beans, Sausage",2025-03-05
487,C446,"Orange, Chicken, Banana, Juice, Chips, Minced Meat, Yogurt, Pizza, Egg",2025-04-10
488,C671,"Bread, Pizza, Orange, Cereal, Banana, Apple, Chips, Juice, Tomato",2025-03-03
489,C168,"Pizza, Butter, Milk, Cracker, Potato, Tomato, Beans, Onion, Apple",2025-01-08
490,C159,"Strawberry, Soda, Butter, Beans, Cracker, Detergent, Chocolate",2025-02-24
491,C609,"Cola, Soda, Chicken, Chips, Onion, Butter, Beans, Fish, Chocolate, Dish Sponge",2025-03-06
492,C696,"Sausage, Onion, Beans",2025-03-12
493,C586,"Lentil, Chickpeas, Ice Cream, Chips, Banana, Sausage",2025-03-15
494,C741,"Apple, Butter, Dish Sponge, Flatbread with Meat, Cheese, Chicken",2025-03-31
495,C11,"Minced Meat, Cereal, Shampoo, Fish, Milk, Rice",2025-01-25
496,C56,"Minced Meat, Water, Honey, Cereal, Tomato, Apple",2025-01-10
497,C672,"Onion, Chickpeas, Dish Sponge, Strawberry, Flatbread with Meat, Orange",2025-01-25
498,C532,"Cucumber, Soap, Detergent, Lentil, Yogurt, Onion",2025-02-13
499,C743,"Apple, Cereal, Pizza, Juice, Rice, Strawberry",2025-04-16
500,C498,"Onion, Detergent, Dish Sponge, Potato, Fish, Chicken",2025-01-03
501,C869,"Beans, Cucumber, Soda, Bread, Cereal, Soap, Rice, Shampoo, Orange, Water",2025-01-22
502,C272,"Soap, Onion, Pizza",2025-04-14
503,C584,"Strawberry, Water, Rice, Chips, Ice Cream, Tomato",2025-04-23
504,C846,"Butter, Flatbread with Meat, Banana, Detergent",2025-04-23
505,C249,"Chickpeas, Cracker, Chocolate, Detergent, Minced Meat, Honey, Onion",2025-03-11
506,C545,"Milk, Ice Cream, Dish Sponge, Honey, Egg, Apple, Soda, Orange",2025-02-04
507,C665,"Soap, Water, Flatbread with Meat, Ice Cream",2025-03-11
508,C172,"Fish, Detergent, Yogurt, Shampoo, Sausage, Chickpeas, Pizza, Tomato, Strawberry, Chocolate",2025-01-13
509,C353,"Chips, Pizza, Cola",2025-02-17
510,C270,"Minced Meat, Onion, Potato, Flatbread with Meat, Egg, Beans, Chickpeas",2025-03-19
511,C275,"Potato, Rice, Bread, Fish, Juice, Chocolate, Honey, Butter, Banana",2025-01-02
512,C375,"Dumpling, Cola, Potato",2025-02-06
513,C748,"Pizza, Honey, Juice",2025-03-07
514,C843,"Ice Cream, Butter, Flatbread with Meat",2025-03-05
515,C570,"Lentil, Cereal, Ice Cream, Orange, Cheese, Soda, Chocolate, Detergent, Shampoo, Minced Meat",2025-01-07
516,C67,"Rice, Butter, Juice",2025-04-20
517,C764,"Strawberry, Rice, Tomato, Shampoo, Apple, Soap, Chickpeas, Cola, Yogurt",2025-04-27
518,C440,"Dumpling, Soda, Shampoo, Minced Meat, Tomato, Banana, Milk, Cereal",2025-02-11
519,C682,"Detergent, Beans, Chips",2025-01-19
520,C605,"Flatbread with Meat, Cereal, Lentil, Juice, Water, Chickpeas",2025-02-27
521,C444,"Cracker, Detergent, Fish, Beans, Soap, Sausage, Potato, Rice, Chickpeas",2025-01-31
522,C526,"Cereal, Lentil, Cola",2025-04-01
523,C547,"Dumpling, Cereal, Egg, Dish Sponge",2025-04-28
524,C976,"Rice, Dumpling, Pizza, Sausage, Juice, Tomato, Honey, Fish",2025-01-19
525,C400,"Apple, Soda, Chicken, Honey, Banana, Butter, Pizza, Beans",2025-03-08
526,C769,"Rice, Dish Sponge, Tomato, Soda, Fish, Cookie, Soap, Chocolate, Minced Meat, Honey",2025-01-02
527,C288,"Egg, Strawberry, Cheese, Sausage, Cereal, Flatbread with Meat, Chips, Lentil, Water, Honey",2025-04-19
528,C625,"Water, Butter, Tomato",2025-04-21
529,C500,"Tomato, Pizza, Flatbread with Meat",2025-01-25
530,C97,"Onion, Cheese, Lentil, Chips, Rice, Cracker",2025-02-17
531,C660,"Ice Cream, Pizza, Minced Meat, Bread, Rice, Egg, Juice",2025-02-18
532,C371,"Chocolate, Tomato, Dumpling, Cheese, Chickpeas",2025-01-27
533,C85,"Sausage, Dumpling, Cracker, Minced Meat",2025-04-17
534,C423,"Sausage, Beans, Lentil, Cola, Potato, Tomato, Minced Meat, Rice, Banana, Onion",2025-04-05
535,C670,"Rice, Egg, Fish, Yogurt, Bread, Cheese",2025-03-18
536,C672,"Honey, Potato, Cheese, Strawberry, Chips, Rice, Dish Sponge, Banana, Chocolate, Cracker",2025-01-30
537,C566,"Potato, Cucumber, Cracker, Yogurt, Cereal, Minced Meat, Chips, Onion",2025-02-03
538,C837,"Potato, Cereal, Chocolate, Onion, Tomato, Apple, Ice Cream, Minced Meat, Chickpeas",2025-04-17
539,C176,"Onion, Tomato, Minced Meat, Orange, Dish Sponge",2025-01-25
540,C888,"Banana, Potato, Cookie, Bread, Butter, Chips, Lentil, Dumpling, Apple, Detergent",2025-03-25
541,C614,"Yogurt, Pizza, Sausage, Butter, Soda",2025-01-30
542,C239,"Milk, Fish, Apple, Cereal",2025-04-16
543,C907,"Cola, Onion, Cracker, Soap, Shampoo, Chocolate, Rice, Lentil, Dish Sponge",2025-01-11
544,C530,"Cheese, Orange, Yogurt, Potato, Soda, Detergent, Butter, Soap, Milk",2025-04-26
545,C873,"Water, Soap, Pizza, Cheese, Fish",2025-01-18
546,C329,"Soda, Yogurt, Beans",2025-03-05
547,C358,"Soap, Apple, Water, Cola, Flatbread with Meat, Dish Sponge, Dumpling, Fish",2025-04-17
548,C173,"Yogurt, Bread, Shampoo, Cheese, Cucumber, Egg",2025-02-10
549,C389,"Sausage, Beans, Shampoo, Potato, Pizza, Flatbread with Meat, Fish, Cracker, Cucumber",2025-02-09
550,C824,"Apple, Bread, Minced Meat, Rice",2025-02-27
551,C498,"Milk, Beans, Water, Yogurt, Onion, Rice, Cereal",2025-02-26
552,C374,"Detergent, Apple, Dish Sponge, Cola, Cheese, Yogurt, Cookie, Lentil, Cucumber, Water",2025-04-27
553,C24,"Apple, Flatbread with Meat, Dumpling",2025-02-05
554,C635,"Cucumber, Banana, Dumpling, Egg, Chocolate",2025-01-18
555,C674,"Chips, Milk, Dumpling, Detergent, Dish Sponge, Honey, Chickpeas, Potato",2025-02-05
556,C235,"Detergent, Milk, Orange, Chickpeas, Shampoo, Yogurt, Water, Soap",2025-04-24
557,C977,"Bread, Soap, Cola, Potato, Shampoo, Dumpling, Ice Cream",2025-03-05
558,C544,"Pizza, Cola, Shampoo, Cracker, Flatbread with Meat, Soda, Chocolate, Minced Meat, Honey, Orange",2025-02-02
559,C351,"Soap, Cheese, Beans, Milk, Cereal",2025-03-04
560,C602,"Fish, Soap, Cola, Rice, Chickpeas, Chocolate, Orange, Juice, Butter, Egg",2025-01-24
561,C585,"Water, Chickpeas, Potato, Cucumber, Shampoo",2025-01-31
562,C902,"Tomato, Cola, Dumpling, Cereal, Water, Flatbread with Meat, Orange, Detergent",2025-01-25
563,C62,"Pizza, Shampoo, Apple, Tomato",2025-03-17
564,C488,"Milk, Rice, Lentil, Juice, Soap, Tomato, Chicken, Ice Cream, Detergent, Strawberry",2025-04-15
565,C992,"Ice Cream, Chocolate, Yogurt, Water, Potato, Detergent",2025-03-09
566,C848,"Banana, Cola, Tomato, Yogurt, Cracker, Rice, Dish Sponge, Soda",2025-04-24
567,C664,"Chicken, Bread, Potato, Butter, Egg, Orange, Onion",2025-03-31
568,C999,"Soda, Dumpling, Sausage",2025-03-08
569,C358,"Dumpling, Flatbread with Meat, Chicken, Onion, Ice Cream, Water, Cucumber, Cheese",2025-04-06
570,C921,"Egg, Onion, Flatbread with Meat, Chicken, Dumpling, Strawberry, Dish Sponge, Honey",2025-04-07
571,C757,"Dish Sponge, Pizza, Yogurt, Dumpling, Cereal, Juice, Egg",2025-02-13
572,C363,"Cracker, Egg, Sausage, Pizza, Lentil, Soap, Honey, Soda, Rice, Bread",2025-04-09
573,C493,"Cracker, Fish, Rice, Cookie, Detergent, Egg, Chickpeas, Apple, Beans",2025-01-28
574,C125,"Sausage, Beans, Yogurt, Apple",2025-04-30
575,C530,"Detergent, Strawberry, Chicken",2025-03-24
576,C17,"Yogurt, Butter, Cucumber, Cola, Juice, Chocolate, Soda, Rice",2025-01-29
577,C787,"Ice Cream, Cola, Chips",2025-04-02
578,C483,"Milk, Cheese, Butter, Banana, Minced Meat, Water, Dish Sponge, Soda, Cookie, Egg, Cereal",2025-01-19
579,C515,"Cola, Banana, Pizza, Milk, Detergent, Beans",2025-01-23
580,C567,"Water, Bread, Tomato, Flatbread with Meat",2025-02-09
581,C696,"Cheese, Onion, Honey, Dish Sponge, Cookie, Sausage, Yogurt, Cereal, Strawberry, Cola",2025-02-10
582,C209,"Soap, Honey, Cola",2025-02-23
583,C701,"Onion, Shampoo, Dish Sponge",2025-01-20
584,C835,"Pizza, Lentil, Water",2025-04-12
585,C151,"Orange, Soap, Pizza, Milk, Beans, Soda, Egg, Banana, Tomato, Cola, Cereal",2025-03-11
586,C22,"Fish, Pizza, Dumpling, Sausage",2025-01-23
587,C654,"Shampoo, Cookie, Dumpling, Chocolate, Apple",2025-01-14
588,C770,"Orange, Pizza, Cereal, Cucumber, Sausage, Soap, Rice, Banana, Milk",2025-03-07
589,C260,"Sausage, Banana, Dumpling, Cookie, Soda, Orange, Detergent, Fish",2025-02-28
